ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
<div class=\"wp-block-uagb-container uagb-block-fc62290a\"><!-- wp:uagb/info-box {\"classMigrate\":true,\"headingColor\":\"\",\"headingTag\":\"h2\",\"headSpace\":20,\"subHeadSpace\":0,\"seperatorSpace\":14,\"block_id\":\"cdf5bd55\",\"seperatorPosition\":\"after_prefix\",\"seperatorStyle\":\"solid\",\"seperatorColor\":\"var(\\u002d\\u002dast-global-color-0)\",\"seperatorWidth\":80,\"seperatorWidthTablet\":80,\"seperatorWidthMobile\":80,\"separatorWidthType\":\"px\",\"seperatorThickness\":4,\"ctaBorderColor\":\"\",\"ctaBorderStyle\":\"\",\"showIcon\":false,\"showDesc\":false,\"paddingBtnTop\":10,\"paddingBtnBottom\":10,\"paddingBtnLeft\":14,\"paddingBtnRight\":14,\"headTopMargin\":0,\"headRightMargin\":0,\"headLeftMargin\":0,\"headTabletSpace\":20,\"headMobileSpace\":20,\"separatorTopMargin\":0,\"separatorRightMargin\":0,\"separatorLeftMargin\":0,\"seperatorTabletSpace\":25,\"btnBorderTopWidth\":1,\"btnBorderLeftWidth\":1,\"btnBorderRightWidth\":1,\"btnBorderBottomWidth\":1,\"btnBorderTopLeftRadius\":0,\"btnBorderTopRightRadius\":0,\"btnBorderBottomLeftRadius\":0,\"btnBorderBottomRightRadius\":0,\"btnBorderStyle\":\"solid\",\"btnBorderColor\":\"#333\"} -->
<div class=\"wp-block-uagb-info-box uagb-block-cdf5bd55 uagb-infobox__content-wrap  uagb-infobox-icon-above-title uagb-infobox-image-valign-top\"><div class=\"uagb-ifb-content\"><div class=\"uagb-ifb-title-wrap\"><div class=\"uagb-ifb-separator\"></div><h2 class=\"uagb-ifb-title\">Follow Us​</h2></div></div></div>
<!-- /wp:uagb/info-box -->

<!-- wp:uagb/social-share {\"classMigrate\":true,\"childMigrate\":true,\"block_id\":\"cf816395\",\"size\":20,\"sizeMobile\":20,\"sizeTablet\":20} -->
<div class=\"wp-block-uagb-social-share uagb-social-share__outer-wrap uagb-social-share__layout-horizontal uagb-block-cf816395\"><!-- wp:uagb/social-share-child {\"block_id\":\"68a32614\",\"current_url\":\"https://websitedemos.net/branding-store-08/about/\",\"icon\":\"facebook-f\",\"icon_color\":\"var(\\u002d\\u002dast-global-color-2)\",\"icon_hover_color\":\"var(\\u002d\\u002dast-global-color-0)\",\"parentSize\":20,\"parentSizeMobile\":20,\"parentSizeTablet\":20} -->
<div class=\"wp-block-uagb-social-share-child uagb-ss-repeater uagb-ss__wrapper uagb-block-68a32614\"><span class=\"uagb-ss__link\" data-href=\"https://www.facebook.com/sharer.php?u=\" tabindex=\"0\" role=\"button\" aria-label=\"facebook\"><span class=\"uagb-ss__source-wrap\"><span class=\"uagb-ss__source-icon\"><svg xmlns=\"https://www.w3.org/2000/svg\" viewBox=\"0 0 320 512\"><path d=\"M279.1 288l14.22-92.66h-88.91v-60.13c0-25.35 12.42-50.06 52.24-50.06h40.42V6.26S260.4 0 225.4 0c-73.22 0-121.1 44.38-121.1 124.7v70.62H22.89V288h81.39v224h100.2V288z\"></path></svg></span></span></span></div>
<!-- /wp:uagb/social-share-child -->

<!-- wp:uagb/social-share-child {\"block_id\":\"3a348de2\",\"type\":\"twitter\",\"current_url\":\"https://websitedemos.net/branding-store-08/about/\",\"icon\":\"twitter\",\"icon_color\":\"var(\\u002d\\u002dast-global-color-2)\",\"icon_hover_color\":\"var(\\u002d\\u002dast-global-color-0)\",\"parentSize\":20,\"parentSizeMobile\":20,\"parentSizeTablet\":20} -->
<div class=\"wp-block-uagb-social-share-child uagb-ss-repeater uagb-ss__wrapper uagb-block-3a348de2\"><span class=\"uagb-ss__link\" data-href=\"https://twitter.com/share?url=\" tabindex=\"0\" role=\"button\" aria-label=\"twitter\"><span class=\"uagb-ss__source-wrap\"><span class=\"uagb-ss__source-icon\"><svg xmlns=\"https://www.w3.org/2000/svg\" viewBox=\"0 0 512 512\"><path d=\"M459.4 151.7c.325 4.548 .325 9.097 .325 13.65 0 138.7-105.6 298.6-298.6 298.6-59.45 0-114.7-17.22-161.1-47.11 8.447 .974 16.57 1.299 25.34 1.299 49.06 0 94.21-16.57 130.3-44.83-46.13-.975-84.79-31.19-98.11-72.77 6.498 .974 12.99 1.624 19.82 1.624 9.421 0 18.84-1.3 27.61-3.573-48.08-9.747-84.14-51.98-84.14-102.1v-1.299c13.97 7.797 30.21 12.67 47.43 13.32-28.26-18.84-46.78-51.01-46.78-87.39 0-19.49 5.197-37.36 14.29-52.95 51.65 63.67 129.3 105.3 216.4 109.8-1.624-7.797-2.599-15.92-2.599-24.04 0-57.83 46.78-104.9 104.9-104.9 30.21 0 57.5 12.67 76.67 33.14 23.72-4.548 46.46-13.32 66.6-25.34-7.798 24.37-24.37 44.83-46.13 57.83 21.12-2.273 41.58-8.122 60.43-16.24-14.29 20.79-32.16 39.31-52.63 54.25z\"></path></svg></span></span></span></div>
<!-- /wp:uagb/social-share-child -->

<!-- wp:uagb/social-share-child {\"block_id\":\"ec7f52ca\",\"type\":\"pinterest\",\"current_url\":\"https://websitedemos.net/branding-store-08/about/\",\"icon\":\"instagram\",\"icon_color\":\"var(\\u002d\\u002dast-global-color-2)\",\"icon_hover_color\":\"var(\\u002d\\u002dast-global-color-0)\",\"parentSize\":20,\"parentSizeMobile\":20,\"parentSizeTablet\":20} -->
<div class=\"wp-block-uagb-social-share-child uagb-ss-repeater uagb-ss__wrapper uagb-block-ec7f52ca\"><span class=\"uagb-ss__link\" data-href=\"https://pinterest.com/pin/create/link/?url=\" tabindex=\"0\" role=\"button\" aria-label=\"pinterest\"><span class=\"uagb-ss__source-wrap\"><span class=\"uagb-ss__source-icon\"><svg xmlns=\"https://www.w3.org/2000/svg\" viewBox=\"0 0 448 512\"><path d=\"M224.1 141c-63.6 0-114.9 51.3-114.9 114.9s51.3 114.9 114.9 114.9S339 319.5 339 255.9 287.7 141 224.1 141zm0 189.6c-41.1 0-74.7-33.5-74.7-74.7s33.5-74.7 74.7-74.7 74.7 33.5 74.7 74.7-33.6 74.7-74.7 74.7zm146.4-194.3c0 14.9-12 26.8-26.8 26.8-14.9 0-26.8-12-26.8-26.8s12-26.8 26.8-26.8 26.8 12 26.8 26.8zm76.1 27.2c-1.7-35.9-9.9-67.7-36.2-93.9-26.2-26.2-58-34.4-93.9-36.2-37-2.1-147.9-2.1-184.9 0-35.8 1.7-67.6 9.9-93.9 36.1s-34.4 58-36.2 93.9c-2.1 37-2.1 147.9 0 184.9 1.7 35.9 9.9 67.7 36.2 93.9s58 34.4 93.9 36.2c37 2.1 147.9 2.1 184.9 0 35.9-1.7 67.7-9.9 93.9-36.2 26.2-26.2 34.4-58 36.2-93.9 2.1-37 2.1-147.8 0-184.8zM398.8 388c-7.8 19.6-22.9 34.7-42.6 42.6-29.5 11.7-99.5 9-132.1 9s-102.7 2.6-132.1-9c-19.6-7.8-34.7-22.9-42.6-42.6-11.7-29.5-9-99.5-9-132.1s-2.6-102.7 9-132.1c7.8-19.6 22.9-34.7 42.6-42.6 29.5-11.7 99.5-9 132.1-9s102.7-2.6 132.1 9c19.6 7.8 34.7 22.9 42.6 42.6 11.7 29.5 9 99.5 9 132.1s2.7 102.7-9 132.1z\"></path></svg></span></span></span></div>
<!-- /wp:uagb/social-share-child -->

<!-- wp:uagb/social-share-child {\"block_id\":\"57ee306f\",\"type\":\"linkedin\",\"current_url\":\"https://websitedemos.net/branding-store-08/about/\",\"icon\":\"linkedin-in\",\"icon_color\":\"var(\\u002d\\u002dast-global-color-2)\",\"icon_hover_color\":\"var(\\u002d\\u002dast-global-color-0)\",\"parentSize\":20,\"parentSizeMobile\":20,\"parentSizeTablet\":20} -->
<div class=\"wp-block-uagb-social-share-child uagb-ss-repeater uagb-ss__wrapper uagb-block-57ee306f\"><span class=\"uagb-ss__link\" data-href=\"https://www.linkedin.com/shareArticle?url=\" tabindex=\"0\" role=\"button\" aria-label=\"linkedin\"><span class=\"uagb-ss__source-wrap\"><span class=\"uagb-ss__source-icon\"><svg xmlns=\"https://www.w3.org/2000/svg\" viewBox=\"0 0 448 512\"><path d=\"M100.3 448H7.4V148.9h92.88zM53.79 108.1C24.09 108.1 0 83.5 0 53.8a53.79 53.79 0 0 1 107.6 0c0 29.7-24.1 54.3-53.79 54.3zM447.9 448h-92.68V302.4c0-34.7-.7-79.2-48.29-79.2-48.29 0-55.69 37.7-55.69 76.7V448h-92.78V148.9h89.08v40.8h1.3c12.4-23.5 42.69-48.3 87.88-48.3 94 0 111.3 61.9 111.3 142.3V448z\"></path></svg></span></span></span></div>
<!-- /wp:uagb/social-share-child --></div>
<!-- /wp:uagb/social-share --></div>
<!-- /wp:uagb/container --></div></div>
<!-- /wp:uagb/container -->

<!-- wp:uagb/container {\"block_id\":\"638751f0\",\"directionDesktop\":\"row\",\"wrapTablet\":\"wrap\",\"backgroundType\":\"color\",\"backgroundSizeTablet\":\"cover\",\"backgroundSizeMobile\":\"cover\",\"backgroundColor\":\"var(\\u002d\\u002dast-global-color-5)\",\"borderStyle\":\"\",\"topPaddingDesktop\":100,\"bottomPaddingDesktop\":100,\"leftPaddingDesktop\":0,\"rightPaddingDesktop\":0,\"topPaddingTablet\":0,\"bottomPaddingTablet\":0,\"leftPaddingTablet\":0,\"rightPaddingTablet\":0,\"topPaddingMobile\":30,\"bottomPaddingMobile\":30,\"leftPaddingMobile\":0,\"rightPaddingMobile\":0,\"paddingLink\":false,\"variationSelected\":true,\"rowGapTablet\":0,\"rowGapMobile\":0,\"columnGapTablet\":0,\"isBlockRootParent\":true} -->
<div class=\"wp-block-uagb-container uagb-block-638751f0 alignfull uagb-is-root-container\"><div class=\"uagb-container-inner-blocks-wrap\"><!-- wp:uagb/container {\"block_id\":\"8ea603f5\",\"widthDesktop\":25,\"widthTablet\":50,\"borderStyle\":\"\",\"topPaddingDesktop\":20,\"bottomPaddingDesktop\":20,\"leftPaddingDesktop\":20,\"rightPaddingDesktop\":20,\"topPaddingTablet\":40,\"bottomPaddingTablet\":40,\"leftPaddingTablet\":40,\"rightPaddingTablet\":40,\"topPaddingMobile\":30,\"bottomPaddingMobile\":30,\"leftPaddingMobile\":30,\"rightPaddingMobile\":30,\"topMarginTablet\":0,\"bottomMarginTablet\":0,\"leftMarginTablet\":0,\"rightMarginTablet\":0,\"topMarginMobile\":0,\"bottomMarginMobile\":0,\"leftMarginMobile\":0,\"rightMarginMobile\":0,\"variationSelected\":true,\"widthSetByUser\":true} -->
<div class=\"wp-block-uagb-container uagb-block-8ea603f5\"><!-- wp:uagb/info-box {\"classMigrate\":true,\"icon\":\"globe\",\"iconColor\":\"var(\\u002d\\u002dast-global-color-2)\",\"headingTag\":\"h6\",\"headSpace\":20,\"subHeadSpace\":0,\"block_id\":\"92eccc90\",\"ctaBorderColor\":\"\",\"ctaBorderStyle\":\"\",\"iconBottomMargin\":26,\"iconImage\":{\"id\":14,\"title\":\"globe-free-img\",\"filename\":\"globe-free-img.png\",\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/globe-free-img.png\",\"link\":\"https://websitedemos.net/brandstore-08/globe-free-img/\",\"alt\":\"\",\"author\":\"12\",\"description\":\"\",\"caption\":\"\",\"name\":\"globe-free-img\",\"status\":\"inherit\",\"uploadedTo\":0,\"date\":\"2020-09-16T04:56:14.000Z\",\"modified\":\"2020-09-16T04:56:14.000Z\",\"menuOrder\":0,\"mime\":\"image/png\",\"type\":\"image\",\"subtype\":\"png\",\"icon\":\"https://websitedemos.net/brandstore-08/wp-includes/images/media/default.png\",\"dateFormatted\":\"September 16, 2020\",\"nonces\":{\"update\":\"e285b0068f\",\"delete\":\"580d36859d\",\"edit\":\"9716e3133f\"},\"editLink\":\"https://websitedemos.net/brandstore-08/wp-admin/post.php?post=14\\u0026action=edit\",\"meta\":false,\"authorName\":\"harshadd\",\"authorLink\":\"https://websitedemos.net/brandstore-08/wp-admin/user-edit.php?user_id=12\",\"filesizeInBytes\":3416,\"filesizeHumanReadable\":\"3 KB\",\"context\":\"\",\"height\":120,\"width\":120,\"orientation\":\"landscape\",\"sizes\":{\"full\":{\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/globe-free-img.png\",\"height\":120,\"width\":120,\"orientation\":\"landscape\"}},\"compat\":{\"item\":\"\",\"meta\":\"\"}},\"imageWidth\":60,\"iconMarginBottomTablet\":26,\"iconMarginBottomMobile\":24,\"paddingBtnTop\":10,\"paddingBtnBottom\":10,\"paddingBtnLeft\":14,\"paddingBtnRight\":14,\"headTabletSpace\":20,\"headMobileSpace\":20,\"subHeadTabletSpace\":0,\"subHeadMobileSpace\":0,\"imgTagHeight\":60,\"imgTagWidth\":120,\"btnBorderTopWidth\":1,\"btnBorderLeftWidth\":1,\"btnBorderRightWidth\":1,\"btnBorderBottomWidth\":1,\"btnBorderTopLeftRadius\":0,\"btnBorderTopRightRadius\":0,\"btnBorderBottomLeftRadius\":0,\"btnBorderBottomRightRadius\":0,\"btnBorderStyle\":\"solid\",\"btnBorderColor\":\"#333\"} -->
<div class=\"wp-block-uagb-info-box uagb-block-92eccc90 uagb-infobox__content-wrap  uagb-infobox-icon-above-title uagb-infobox-image-valign-top\"><div class=\"uagb-ifb-content\"><div class=\"uagb-ifb-icon-wrap\"><svg xmlns=\"https://www.w3.org/2000/svg\" viewBox=\"0 0 512 512\"><path d=\"M352 256C352 278.2 350.8 299.6 348.7 320H163.3C161.2 299.6 159.1 278.2 159.1 256C159.1 233.8 161.2 212.4 163.3 192H348.7C350.8 212.4 352 233.8 352 256zM503.9 192C509.2 212.5 512 233.9 512 256C512 278.1 509.2 299.5 503.9 320H380.8C382.9 299.4 384 277.1 384 256C384 234 382.9 212.6 380.8 192H503.9zM493.4 160H376.7C366.7 96.14 346.9 42.62 321.4 8.442C399.8 29.09 463.4 85.94 493.4 160zM344.3 160H167.7C173.8 123.6 183.2 91.38 194.7 65.35C205.2 41.74 216.9 24.61 228.2 13.81C239.4 3.178 248.7 0 256 0C263.3 0 272.6 3.178 283.8 13.81C295.1 24.61 306.8 41.74 317.3 65.35C328.8 91.38 338.2 123.6 344.3 160H344.3zM18.61 160C48.59 85.94 112.2 29.09 190.6 8.442C165.1 42.62 145.3 96.14 135.3 160H18.61zM131.2 192C129.1 212.6 127.1 234 127.1 256C127.1 277.1 129.1 299.4 131.2 320H8.065C2.8 299.5 0 278.1 0 256C0 233.9 2.8 212.5 8.065 192H131.2zM194.7 446.6C183.2 420.6 173.8 388.4 167.7 352H344.3C338.2 388.4 328.8 420.6 317.3 446.6C306.8 470.3 295.1 487.4 283.8 498.2C272.6 508.8 263.3 512 255.1 512C248.7 512 239.4 508.8 228.2 498.2C216.9 487.4 205.2 470.3 194.7 446.6H194.7zM190.6 503.6C112.2 482.9 48.59 426.1 18.61 352H135.3C145.3 415.9 165.1 469.4 190.6 503.6V503.6zM321.4 503.6C346.9 469.4 366.7 415.9 376.7 352H493.4C463.4 426.1 399.8 482.9 321.4 503.6V503.6z\"></path></svg></div><div class=\"uagb-ifb-title-wrap\"><h6 class=\"uagb-ifb-title\">GLOBAL SHIPPING</h6></div><p class=\"uagb-ifb-desc\">It elit tellus, luctus nec ullamcorper mattis, pulvinar dapibus leo.​</p></div></div>
<!-- /wp:uagb/info-box --></div>
<!-- /wp:uagb/container -->

<!-- wp:uagb/container {\"block_id\":\"ac859d47\",\"widthDesktop\":25,\"widthTablet\":50,\"borderStyle\":\"\",\"topPaddingDesktop\":20,\"bottomPaddingDesktop\":20,\"leftPaddingDesktop\":20,\"rightPaddingDesktop\":20,\"topPaddingTablet\":40,\"bottomPaddingTablet\":40,\"leftPaddingTablet\":40,\"rightPaddingTablet\":40,\"topPaddingMobile\":30,\"bottomPaddingMobile\":30,\"leftPaddingMobile\":30,\"rightPaddingMobile\":30,\"topMarginTablet\":0,\"bottomMarginTablet\":0,\"leftMarginTablet\":0,\"rightMarginTablet\":0,\"topMarginMobile\":0,\"bottomMarginMobile\":0,\"leftMarginMobile\":0,\"rightMarginMobile\":0,\"variationSelected\":true,\"widthSetByUser\":true} -->
<div class=\"wp-block-uagb-container uagb-block-ac859d47\"><!-- wp:uagb/info-box {\"classMigrate\":true,\"icon\":\"check\",\"iconColor\":\"var(\\u002d\\u002dast-global-color-2)\",\"headingTag\":\"h6\",\"headSpace\":20,\"subHeadSpace\":0,\"block_id\":\"f0aadfe0\",\"ctaBorderColor\":\"\",\"ctaBorderStyle\":\"\",\"iconBottomMargin\":26,\"iconImage\":{\"id\":38,\"title\":\"quality-free-img\",\"filename\":\"quality-free-img.png\",\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/quality-free-img.png\",\"link\":\"https://websitedemos.net/brandstore-08/quality-free-img/\",\"alt\":\"\",\"author\":\"12\",\"description\":\"\",\"caption\":\"\",\"name\":\"quality-free-img\",\"status\":\"inherit\",\"uploadedTo\":0,\"date\":\"2020-09-16T04:56:54.000Z\",\"modified\":\"2020-09-16T04:56:54.000Z\",\"menuOrder\":0,\"mime\":\"image/png\",\"type\":\"image\",\"subtype\":\"png\",\"icon\":\"https://websitedemos.net/brandstore-08/wp-includes/images/media/default.png\",\"dateFormatted\":\"September 16, 2020\",\"nonces\":{\"update\":\"9fbf9ad5a1\",\"delete\":\"bd4634c2b4\",\"edit\":\"253e08152c\"},\"editLink\":\"https://websitedemos.net/brandstore-08/wp-admin/post.php?post=38\\u0026action=edit\",\"meta\":false,\"authorName\":\"harshadd\",\"authorLink\":\"https://websitedemos.net/brandstore-08/wp-admin/user-edit.php?user_id=12\",\"filesizeInBytes\":1601,\"filesizeHumanReadable\":\"2 KB\",\"context\":\"\",\"height\":120,\"width\":120,\"orientation\":\"landscape\",\"sizes\":{\"full\":{\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/quality-free-img.png\",\"height\":120,\"width\":120,\"orientation\":\"landscape\"}},\"compat\":{\"item\":\"\",\"meta\":\"\"}},\"imageWidth\":60,\"iconMarginBottomTablet\":26,\"iconMarginBottomMobile\":24,\"paddingBtnTop\":10,\"paddingBtnBottom\":10,\"paddingBtnLeft\":14,\"paddingBtnRight\":14,\"headTabletSpace\":20,\"headMobileSpace\":20,\"subHeadTabletSpace\":0,\"subHeadMobileSpace\":0,\"imgTagHeight\":60,\"imgTagWidth\":120,\"btnBorderTopWidth\":1,\"btnBorderLeftWidth\":1,\"btnBorderRightWidth\":1,\"btnBorderBottomWidth\":1,\"btnBorderTopLeftRadius\":0,\"btnBorderTopRightRadius\":0,\"btnBorderBottomLeftRadius\":0,\"btnBorderBottomRightRadius\":0,\"btnBorderStyle\":\"solid\",\"btnBorderColor\":\"#333\"} -->
<div class=\"wp-block-uagb-info-box uagb-block-f0aadfe0 uagb-infobox__content-wrap  uagb-infobox-icon-above-title uagb-infobox-image-valign-top\"><div class=\"uagb-ifb-content\"><div class=\"uagb-ifb-icon-wrap\"><svg xmlns=\"https://www.w3.org/2000/svg\" viewBox=\"0 0 448 512\"><path d=\"M438.6 105.4C451.1 117.9 451.1 138.1 438.6 150.6L182.6 406.6C170.1 419.1 149.9 419.1 137.4 406.6L9.372 278.6C-3.124 266.1-3.124 245.9 9.372 233.4C21.87 220.9 42.13 220.9 54.63 233.4L159.1 338.7L393.4 105.4C405.9 92.88 426.1 92.88 438.6 105.4H438.6z\"></path></svg></div><div class=\"uagb-ifb-title-wrap\"><h6 class=\"uagb-ifb-title\">BEST QUALITY</h6></div><p class=\"uagb-ifb-desc\">It elit tellus, luctus nec ullamcorper mattis, pulvinar dapibus leo.​</p></div></div>
<!-- /wp:uagb/info-box --></div>
<!-- /wp:uagb/container -->

<!-- wp:uagb/container {\"block_id\":\"e8a01ec0\",\"widthDesktop\":25,\"widthTablet\":50,\"borderStyle\":\"\",\"topPaddingDesktop\":20,\"bottomPaddingDesktop\":20,\"leftPaddingDesktop\":20,\"rightPaddingDesktop\":20,\"topPaddingTablet\":40,\"bottomPaddingTablet\":40,\"leftPaddingTablet\":40,\"rightPaddingTablet\":40,\"topPaddingMobile\":30,\"bottomPaddingMobile\":30,\"leftPaddingMobile\":30,\"rightPaddingMobile\":30,\"topMarginTablet\":0,\"bottomMarginTablet\":0,\"leftMarginTablet\":0,\"rightMarginTablet\":0,\"topMarginMobile\":0,\"bottomMarginMobile\":0,\"leftMarginMobile\":0,\"rightMarginMobile\":0,\"variationSelected\":true,\"widthSetByUser\":true} -->
<div class=\"wp-block-uagb-container uagb-block-e8a01ec0\"><!-- wp:uagb/info-box {\"classMigrate\":true,\"icon\":\"tag\",\"iconColor\":\"var(\\u002d\\u002dast-global-color-2)\",\"headingTag\":\"h6\",\"headSpace\":20,\"subHeadSpace\":0,\"block_id\":\"fd68b6d4\",\"ctaBorderColor\":\"\",\"ctaBorderStyle\":\"\",\"iconBottomMargin\":26,\"iconImage\":{\"id\":45,\"title\":\"tag-free-img\",\"filename\":\"tag-free-img.png\",\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/tag-free-img.png\",\"link\":\"https://websitedemos.net/brandstore-08/tag-free-img/\",\"alt\":\"\",\"author\":\"12\",\"description\":\"\",\"caption\":\"\",\"name\":\"tag-free-img\",\"status\":\"inherit\",\"uploadedTo\":0,\"date\":\"2020-09-16T04:57:06.000Z\",\"modified\":\"2020-09-16T04:57:06.000Z\",\"menuOrder\":0,\"mime\":\"image/png\",\"type\":\"image\",\"subtype\":\"png\",\"icon\":\"https://websitedemos.net/brandstore-08/wp-includes/images/media/default.png\",\"dateFormatted\":\"September 16, 2020\",\"nonces\":{\"update\":\"7561144780\",\"delete\":\"b223a5df53\",\"edit\":\"834a86f3db\"},\"editLink\":\"https://websitedemos.net/brandstore-08/wp-admin/post.php?post=45\\u0026action=edit\",\"meta\":false,\"authorName\":\"harshadd\",\"authorLink\":\"https://websitedemos.net/brandstore-08/wp-admin/user-edit.php?user_id=12\",\"filesizeInBytes\":2040,\"filesizeHumanReadable\":\"2 KB\",\"context\":\"\",\"height\":120,\"width\":120,\"orientation\":\"landscape\",\"sizes\":{\"full\":{\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/tag-free-img.png\",\"height\":120,\"width\":120,\"orientation\":\"landscape\"}},\"compat\":{\"item\":\"\",\"meta\":\"\"}},\"imageWidth\":60,\"iconMarginBottomTablet\":26,\"iconMarginBottomMobile\":24,\"paddingBtnTop\":10,\"paddingBtnBottom\":10,\"paddingBtnLeft\":14,\"paddingBtnRight\":14,\"headTabletSpace\":20,\"headMobileSpace\":20,\"subHeadTabletSpace\":0,\"subHeadMobileSpace\":0,\"imgTagHeight\":60,\"imgTagWidth\":120,\"btnBorderTopWidth\":1,\"btnBorderLeftWidth\":1,\"btnBorderRightWidth\":1,\"btnBorderBottomWidth\":1,\"btnBorderTopLeftRadius\":0,\"btnBorderTopRightRadius\":0,\"btnBorderBottomLeftRadius\":0,\"btnBorderBottomRightRadius\":0,\"btnBorderStyle\":\"solid\",\"btnBorderColor\":\"#333\"} -->
<div class=\"wp-block-uagb-info-box uagb-block-fd68b6d4 uagb-infobox__content-wrap  uagb-infobox-icon-above-title uagb-infobox-image-valign-top\"><div class=\"uagb-ifb-content\"><div class=\"uagb-ifb-icon-wrap\"><svg xmlns=\"https://www.w3.org/2000/svg\" viewBox=\"0 0 448 512\"><path d=\"M48 32H197.5C214.5 32 230.7 38.74 242.7 50.75L418.7 226.7C443.7 251.7 443.7 292.3 418.7 317.3L285.3 450.7C260.3 475.7 219.7 475.7 194.7 450.7L18.75 274.7C6.743 262.7 0 246.5 0 229.5V80C0 53.49 21.49 32 48 32L48 32zM112 176C129.7 176 144 161.7 144 144C144 126.3 129.7 112 112 112C94.33 112 80 126.3 80 144C80 161.7 94.33 176 112 176z\"></path></svg></div><div class=\"uagb-ifb-title-wrap\"><h6 class=\"uagb-ifb-title\">BEST OFFERS</h6></div><p class=\"uagb-ifb-desc\">It elit tellus, luctus nec ullamcorper mattis, pulvinar dapibus leo.​</p></div></div>
<!-- /wp:uagb/info-box --></div>
<!-- /wp:uagb/container -->

<!-- wp:uagb/container {\"block_id\":\"34e931d1\",\"widthDesktop\":25,\"widthTablet\":50,\"borderStyle\":\"\",\"topPaddingDesktop\":20,\"bottomPaddingDesktop\":20,\"leftPaddingDesktop\":20,\"rightPaddingDesktop\":20,\"topPaddingTablet\":40,\"bottomPaddingTablet\":40,\"leftPaddingTablet\":40,\"rightPaddingTablet\":40,\"topPaddingMobile\":30,\"bottomPaddingMobile\":30,\"leftPaddingMobile\":30,\"rightPaddingMobile\":30,\"topMarginTablet\":0,\"bottomMarginTablet\":0,\"leftMarginTablet\":0,\"rightMarginTablet\":0,\"topMarginMobile\":0,\"bottomMarginMobile\":0,\"leftMarginMobile\":0,\"rightMarginMobile\":0,\"variationSelected\":true,\"widthSetByUser\":true} -->
